Iterations,Accuracy (%),ATK,AGG,Momentum,seed,Bucketing
540,97.85657051282051,mimic,CClip,0.9,1,0
570,97.91666666666667,mimic,CClip,0.9,1,0
600,97.97676282051282,mimic,CClip,0.9,1,0
30,86.72876602564102,IPM,CClip,0.9,1,0
60,90.77524038461539,IPM,CClip,0.9,1,0
90,92.5380608974359,IPM,CClip,0.9,1,0
120,93.69991987179488,IPM,CClip,0.9,1,0
150,94.56129807692308,IPM,CClip,0.9,1,0
180,94.93189102564102,IPM,CClip,0.9,1,0
210,95.30248397435898,IPM,CClip,0.9,1,0
240,95.7832532051282,IPM,CClip,0.9,1,0
270,96.04366987179488,IPM,CClip,0.9,1,0
300,96.15384615384616,IPM,CClip,0.9,1,0
330,96.54447115384616,IPM,CClip,0.9,1,0
360,96.29407051282051,IPM,CClip,0.9,1,0
390,96.89503205128206,IPM,CClip,0.9,1,0
420,97.06530448717949,IPM,CClip,0.9,1,0
450,97.04527243589743,IPM,CClip,0.9,1,0
480,97.21554487179488,IPM,CClip,0.9,1,0
510,97.54607371794872,IPM,CClip,0.9,1,0
540,97.43589743589743,IPM,CClip,0.9,1,0
570,97.72636217948718,IPM,CClip,0.9,1,0
600,97.83653846153847,IPM,CClip,0.9,1,0
30,88.17107371794872,ALIE,CClip,0.9,1,0
60,91.26602564102564,ALIE,CClip,0.9,1,0
90,92.83854166666667,ALIE,CClip,0.9,1,0
120,94.30088141025641,ALIE,CClip,0.9,1,0
150,95.22235576923077,ALIE,CClip,0.9,1,0
180,95.67307692307692,ALIE,CClip,0.9,1,0
210,96.26402243589743,ALIE,CClip,0.9,1,0
240,96.67467948717949,ALIE,CClip,0.9,1,0
270,96.85496794871794,ALIE,CClip,0.9,1,0
300,96.8349358974359,ALIE,CClip,0.9,1,0
330,97.50600961538461,ALIE,CClip,0.9,1,0
360,97.48597756410257,ALIE,CClip,0.9,1,0
390,97.56610576923077,ALIE,CClip,0.9,1,0
420,97.83653846153847,ALIE,CClip,0.9,1,0
450,97.89663461538461,ALIE,CClip,0.9,1,0
480,97.70633012820512,ALIE,CClip,0.9,1,0
510,97.79647435897436,ALIE,CClip,0.9,1,0
540,98.27724358974359,ALIE,CClip,0.9,1,0
570,98.22716346153847,ALIE,CClip,0.9,1,0
600,98.15705128205128,ALIE,CClip,0.9,1,0
30,70.79326923076923,BF,CClip,0.0,1,2
60,76.6025641025641,BF,CClip,0.0,1,2
90,81.15985576923077,BF,CClip,0.0,1,2
120,84.765625,BF,CClip,0.0,1,2
150,87.42988782051282,BF,CClip,0.0,1,2
180,88.31129807692308,BF,CClip,0.0,1,2
210,88.93229166666667,BF,CClip,0.0,1,2
240,89.58333333333333,BF,CClip,0.0,1,2
270,90.1943108974359,BF,CClip,0.0,1,2
300,90.3545673076923,BF,CClip,0.0,1,2
330,90.65504807692308,BF,CClip,0.0,1,2
360,90.9354967948718,BF,CClip,0.0,1,2
390,90.7451923076923,BF,CClip,0.0,1,2
420,90.9755608974359,BF,CClip,0.0,1,2
450,91.45633012820512,BF,CClip,0.0,1,2
480,91.54647435897436,BF,CClip,0.0,1,2
510,91.9170673076923,BF,CClip,0.0,1,2
540,91.93709935897436,BF,CClip,0.0,1,2
570,91.99719551282051,BF,CClip,0.0,1,2
600,92.1474358974359,BF,CClip,0.0,1,2
30,72.90665064102564,LF,CClip,0.0,1,2
60,79.81770833333333,LF,CClip,0.0,1,2
90,83.27323717948718,LF,CClip,0.0,1,2
120,84.50520833333333,LF,CClip,0.0,1,2
150,85.4266826923077,LF,CClip,0.0,1,2
180,85.95753205128206,LF,CClip,0.0,1,2
210,87.52003205128206,LF,CClip,0.0,1,2
240,87.91065705128206,LF,CClip,0.0,1,2
270,88.04086538461539,LF,CClip,0.0,1,2
300,88.70192307692308,LF,CClip,0.0,1,2
330,89.5733173076923,LF,CClip,0.0,1,2
360,90.3545673076923,LF,CClip,0.0,1,2
390,90.49479166666667,LF,CClip,0.0,1,2
420,90.73517628205128,LF,CClip,0.0,1,2
450,91.3261217948718,LF,CClip,0.0,1,2
480,91.42628205128206,LF,CClip,0.0,1,2
510,91.7568108974359,LF,CClip,0.0,1,2
540,92.1474358974359,LF,CClip,0.0,1,2
570,92.44791666666667,LF,CClip,0.0,1,2
600,92.68830128205128,LF,CClip,0.0,1,2
30,48.77804487179487,mimic,CClip,0.0,1,2
60,78.23517628205128,mimic,CClip,0.0,1,2
90,85.55689102564102,mimic,CClip,0.0,1,2
120,88.26121794871794,mimic,CClip,0.0,1,2
150,89.58333333333333,mimic,CClip,0.0,1,2
180,89.95392628205128,mimic,CClip,0.0,1,2
210,90.25440705128206,mimic,CClip,0.0,1,2
240,85.90745192307692,mimic,CClip,0.0,1,2
270,91.23597756410257,mimic,CClip,0.0,1,2
300,90.60496794871794,mimic,CClip,0.0,1,2
330,91.64663461538461,mimic,CClip,0.0,1,2
360,91.65665064102564,mimic,CClip,0.0,1,2
390,90.82532051282051,mimic,CClip,0.0,1,2
420,89.90384615384616,mimic,CClip,0.0,1,2
450,92.4579326923077,mimic,CClip,0.0,1,2
480,92.1875,mimic,CClip,0.0,1,2
510,92.3076923076923,mimic,CClip,0.0,1,2
540,93.09895833333333,mimic,CClip,0.0,1,2
570,92.48798076923077,mimic,CClip,0.0,1,2
600,93.05889423076923,mimic,CClip,0.0,1,2
30,72.93669871794872,IPM,CClip,0.0,1,2
60,81.09975961538461,IPM,CClip,0.0,1,2
90,85.92748397435898,IPM,CClip,0.0,1,2
120,88.06089743589743,IPM,CClip,0.0,1,2
150,89.30288461538461,IPM,CClip,0.0,1,2
180,89.97395833333333,IPM,CClip,0.0,1,2
210,90.14423076923077,IPM,CClip,0.0,1,2
240,90.69511217948718,IPM,CClip,0.0,1,2
270,91.015625,IPM,CClip,0.0,1,2
300,91.18589743589743,IPM,CClip,0.0,1,2
330,91.4463141025641,IPM,CClip,0.0,1,2
360,91.8369391025641,IPM,CClip,0.0,1,2
390,92.1474358974359,IPM,CClip,0.0,1,2
420,92.19751602564102,IPM,CClip,0.0,1,2
450,92.1875,IPM,CClip,0.0,1,2
480,92.29767628205128,IPM,CClip,0.0,1,2
510,92.80849358974359,IPM,CClip,0.0,1,2
540,92.97876602564102,IPM,CClip,0.0,1,2
570,93.01883012820512,IPM,CClip,0.0,1,2
600,93.12900641025641,IPM,CClip,0.0,1,2
30,76.2920673076923,ALIE,CClip,0.0,1,2
60,84.94591346153847,ALIE,CClip,0.0,1,2
90,87.76041666666667,ALIE,CClip,0.0,1,2
120,88.83213141025641,ALIE,CClip,0.0,1,2
150,89.43309294871794,ALIE,CClip,0.0,1,2
180,89.68349358974359,ALIE,CClip,0.0,1,2
210,89.9639423076923,ALIE,CClip,0.0,1,2
240,89.63341346153847,ALIE,CClip,0.0,1,2
270,90.22435897435898,ALIE,CClip,0.0,1,2
300,90.73517628205128,ALIE,CClip,0.0,1,2
330,90.46474358974359,ALIE,CClip,0.0,1,2
360,91.08573717948718,ALIE,CClip,0.0,1,2
390,90.625,ALIE,CClip,0.0,1,2
420,90.32451923076923,ALIE,CClip,0.0,1,2
450,91.14583333333333,ALIE,CClip,0.0,1,2
480,90.85536858974359,ALIE,CClip,0.0,1,2
510,91.35616987179488,ALIE,CClip,0.0,1,2
540,89.9238782051282,ALIE,CClip,0.0,1,2
570,91.65665064102564,ALIE,CClip,0.0,1,2
600,91.58653846153847,ALIE,CClip,0.0,1,2
30,77.2636217948718,BF,CClip,0.9,1,2
60,89.83373397435898,BF,CClip,0.9,1,2
90,91.53645833333333,BF,CClip,0.9,1,2
120,92.83854166666667,BF,CClip,0.9,1,2
150,94.1005608974359,BF,CClip,0.9,1,2
180,94.36097756410257,BF,CClip,0.9,1,2
210,95.08213141025641,BF,CClip,0.9,1,2
240,95.79326923076923,BF,CClip,0.9,1,2
270,95.90344551282051,BF,CClip,0.9,1,2
300,96.20392628205128,BF,CClip,0.9,1,2
330,96.46434294871794,BF,CClip,0.9,1,2
360,96.3641826923077,BF,CClip,0.9,1,2
390,96.94511217948718,BF,CClip,0.9,1,2
420,97.15544871794872,BF,CClip,0.9,1,2
450,97.41586538461539,BF,CClip,0.9,1,2
480,97.37580128205128,BF,CClip,0.9,1,2
510,97.58613782051282,BF,CClip,0.9,1,2
540,97.51602564102564,BF,CClip,0.9,1,2
570,97.84655448717949,BF,CClip,0.9,1,2
600,97.88661858974359,BF,CClip,0.9,1,2
30,85.17628205128206,LF,CClip,0.9,1,2
60,90.36458333333333,LF,CClip,0.9,1,2
90,92.33774038461539,LF,CClip,0.9,1,2
120,93.16907051282051,LF,CClip,0.9,1,2
150,94.38100961538461,LF,CClip,0.9,1,2
180,94.69150641025641,LF,CClip,0.9,1,2
210,95.41266025641026,LF,CClip,0.9,1,2
240,95.63301282051282,LF,CClip,0.9,1,2
270,95.93349358974359,LF,CClip,0.9,1,2
300,96.15384615384616,LF,CClip,0.9,1,2
330,96.484375,LF,CClip,0.9,1,2
360,96.45432692307692,LF,CClip,0.9,1,2
390,96.98517628205128,LF,CClip,0.9,1,2
420,97.10536858974359,LF,CClip,0.9,1,2
450,97.21554487179488,LF,CClip,0.9,1,2
480,97.19551282051282,LF,CClip,0.9,1,2
510,97.58613782051282,LF,CClip,0.9,1,2
540,97.63621794871794,LF,CClip,0.9,1,2
570,97.74639423076923,LF,CClip,0.9,1,2
600,97.74639423076923,LF,CClip,0.9,1,2
30,84.55528846153847,mimic,CClip,0.9,1,2
60,90.44471153846153,mimic,CClip,0.9,1,2
90,91.55649038461539,mimic,CClip,0.9,1,2
120,92.578125,mimic,CClip,0.9,1,2
150,94.34094551282051,mimic,CClip,0.9,1,2
180,94.87179487179488,mimic,CClip,0.9,1,2
210,95.52283653846153,mimic,CClip,0.9,1,2
240,95.3926282051282,mimic,CClip,0.9,1,2
270,95.95352564102564,mimic,CClip,0.9,1,2
300,96.5244391025641,mimic,CClip,0.9,1,2
330,96.64463141025641,mimic,CClip,0.9,1,2
360,96.5645032051282,mimic,CClip,0.9,1,2
390,97.48597756410257,mimic,CClip,0.9,1,2
420,97.47596153846153,mimic,CClip,0.9,1,2
450,97.72636217948718,mimic,CClip,0.9,1,2
480,97.85657051282051,mimic,CClip,0.9,1,2
510,97.80649038461539,mimic,CClip,0.9,1,2
540,97.85657051282051,mimic,CClip,0.9,1,2
570,97.94671474358974,mimic,CClip,0.9,1,2
600,98.046875,mimic,CClip,0.9,1,2
30,84.53525641025641,IPM,CClip,0.9,1,2
60,90.53485576923077,IPM,CClip,0.9,1,2
90,91.99719551282051,IPM,CClip,0.9,1,2
120,93.19911858974359,IPM,CClip,0.9,1,2
150,94.12059294871794,IPM,CClip,0.9,1,2
180,94.53125,IPM,CClip,0.9,1,2
210,95.25240384615384,IPM,CClip,0.9,1,2
240,95.72315705128206,IPM,CClip,0.9,1,2
270,95.69310897435898,IPM,CClip,0.9,1,2
300,96.02363782051282,IPM,CClip,0.9,1,2
330,96.3641826923077,IPM,CClip,0.9,1,2
360,96.45432692307692,IPM,CClip,0.9,1,2
390,97.07532051282051,IPM,CClip,0.9,1,2
420,97.21554487179488,IPM,CClip,0.9,1,2
450,97.29567307692308,IPM,CClip,0.9,1,2
480,97.3056891025641,IPM,CClip,0.9,1,2
510,97.58613782051282,IPM,CClip,0.9,1,2
540,97.50600961538461,IPM,CClip,0.9,1,2
570,97.7764423076923,IPM,CClip,0.9,1,2
600,97.89663461538461,IPM,CClip,0.9,1,2
30,83.11298076923077,ALIE,CClip,0.9,1,2
60,91.17588141025641,ALIE,CClip,0.9,1,2
90,92.63822115384616,ALIE,CClip,0.9,1,2
120,93.86017628205128,ALIE,CClip,0.9,1,2
150,95.20232371794872,ALIE,CClip,0.9,1,2
180,95.6630608974359,ALIE,CClip,0.9,1,2
210,95.7431891025641,ALIE,CClip,0.9,1,2
240,96.62459935897436,ALIE,CClip,0.9,1,2
270,96.9951923076923,ALIE,CClip,0.9,1,2
300,97.11538461538461,ALIE,CClip,0.9,1,2
330,97.35576923076923,ALIE,CClip,0.9,1,2
360,97.17548076923077,ALIE,CClip,0.9,1,2
390,97.48597756410257,ALIE,CClip,0.9,1,2
420,97.37580128205128,ALIE,CClip,0.9,1,2
450,97.84655448717949,ALIE,CClip,0.9,1,2
480,97.63621794871794,ALIE,CClip,0.9,1,2
510,98.07692307692308,ALIE,CClip,0.9,1,2
540,98.0869391025641,ALIE,CClip,0.9,1,2
570,97.76642628205128,ALIE,CClip,0.9,1,2
600,98.45753205128206,ALIE,CClip,0.9,1,2
30,61.25801282051282,BF,CClip,0.0,2,0
60,69.30088141025641,BF,CClip,0.0,2,0
90,69.76161858974359,BF,CClip,0.0,2,0
120,69.46113782051282,BF,CClip,0.0,2,0
150,71.03365384615384,BF,CClip,0.0,2,0
180,70.77323717948718,BF,CClip,0.0,2,0
210,71.27403846153847,BF,CClip,0.0,2,0
240,72.93669871794872,BF,CClip,0.0,2,0
270,72.62620192307692,BF,CClip,0.0,2,0
300,73.58774038461539,BF,CClip,0.0,2,0
330,73.45753205128206,BF,CClip,0.0,2,0
360,73.72796474358974,BF,CClip,0.0,2,0
390,74.40905448717949,BF,CClip,0.0,2,0
420,74.44911858974359,BF,CClip,0.0,2,0
450,74.77964743589743,BF,CClip,0.0,2,0
480,74.89983974358974,BF,CClip,0.0,2,0
510,74.90985576923077,BF,CClip,0.0,2,0
540,75.16025641025641,BF,CClip,0.0,2,0
570,75.30048076923077,BF,CClip,0.0,2,0
600,75.49078525641026,BF,CClip,0.0,2,0
30,63.171073717948715,LF,CClip,0.0,2,0
60,69.38100961538461,LF,CClip,0.0,2,0
90,75.94150641025641,LF,CClip,0.0,2,0
120,79.06650641025641,LF,CClip,0.0,2,0
150,81.53044871794872,LF,CClip,0.0,2,0
180,82.44190705128206,LF,CClip,0.0,2,0
210,84.27483974358974,LF,CClip,0.0,2,0
240,85.52684294871794,LF,CClip,0.0,2,0
270,86.0176282051282,LF,CClip,0.0,2,0
300,86.90905448717949,LF,CClip,0.0,2,0
330,87.94070512820512,LF,CClip,0.0,2,0
360,88.66185897435898,LF,CClip,0.0,2,0
390,88.91225961538461,LF,CClip,0.0,2,0
420,89.84375,LF,CClip,0.0,2,0
450,90.30448717948718,LF,CClip,0.0,2,0
480,90.5048076923077,LF,CClip,0.0,2,0
510,90.55488782051282,LF,CClip,0.0,2,0
540,91.17588141025641,LF,CClip,0.0,2,0
570,91.19591346153847,LF,CClip,0.0,2,0
600,92.04727564102564,LF,CClip,0.0,2,0
30,37.69030448717949,mimic,CClip,0.0,2,0
60,66.015625,mimic,CClip,0.0,2,0
90,75.40064102564102,mimic,CClip,0.0,2,0
120,82.13141025641026,mimic,CClip,0.0,2,0
150,85.00600961538461,mimic,CClip,0.0,2,0
180,87.12940705128206,mimic,CClip,0.0,2,0
210,86.87900641025641,mimic,CClip,0.0,2,0
240,88.78205128205128,mimic,CClip,0.0,2,0
270,89.54326923076923,mimic,CClip,0.0,2,0
300,89.77363782051282,mimic,CClip,0.0,2,0
330,90.04407051282051,mimic,CClip,0.0,2,0
360,90.43469551282051,mimic,CClip,0.0,2,0
390,90.69511217948718,mimic,CClip,0.0,2,0
420,90.83533653846153,mimic,CClip,0.0,2,0
450,91.11578525641026,mimic,CClip,0.0,2,0
480,91.2860576923077,mimic,CClip,0.0,2,0
510,91.41626602564102,mimic,CClip,0.0,2,0
540,91.54647435897436,mimic,CClip,0.0,2,0
570,91.58653846153847,mimic,CClip,0.0,2,0
600,91.82692307692308,mimic,CClip,0.0,2,0
30,65.94551282051282,IPM,CClip,0.0,2,0
60,72.3457532051282,IPM,CClip,0.0,2,0
90,76.36217948717949,IPM,CClip,0.0,2,0
120,80.99959935897436,IPM,CClip,0.0,2,0
150,84.30488782051282,IPM,CClip,0.0,2,0
180,86.73878205128206,IPM,CClip,0.0,2,0
210,87.86057692307692,IPM,CClip,0.0,2,0
240,88.81209935897436,IPM,CClip,0.0,2,0
270,89.51322115384616,IPM,CClip,0.0,2,0
300,89.70352564102564,IPM,CClip,0.0,2,0
330,89.97395833333333,IPM,CClip,0.0,2,0
360,90.28445512820512,IPM,CClip,0.0,2,0
390,90.75520833333333,IPM,CClip,0.0,2,0
420,90.8954326923077,IPM,CClip,0.0,2,0
450,91.2860576923077,IPM,CClip,0.0,2,0
480,91.3261217948718,IPM,CClip,0.0,2,0
510,91.72676282051282,IPM,CClip,0.0,2,0
540,91.62660256410257,IPM,CClip,0.0,2,0
570,91.66666666666667,IPM,CClip,0.0,2,0
600,92.13741987179488,IPM,CClip,0.0,2,0
30,68.33934294871794,ALIE,CClip,0.0,2,0
60,78.27524038461539,ALIE,CClip,0.0,2,0
90,84.21474358974359,ALIE,CClip,0.0,2,0
120,87.29967948717949,ALIE,CClip,0.0,2,0
150,88.35136217948718,ALIE,CClip,0.0,2,0
180,89.1826923076923,ALIE,CClip,0.0,2,0
210,88.90224358974359,ALIE,CClip,0.0,2,0
240,89.83373397435898,ALIE,CClip,0.0,2,0
270,89.86378205128206,ALIE,CClip,0.0,2,0
300,90.05408653846153,ALIE,CClip,0.0,2,0
330,90.04407051282051,ALIE,CClip,0.0,2,0
360,89.99399038461539,ALIE,CClip,0.0,2,0
390,90.61498397435898,ALIE,CClip,0.0,2,0
420,90.2744391025641,ALIE,CClip,0.0,2,0
450,90.625,ALIE,CClip,0.0,2,0
480,90.64503205128206,ALIE,CClip,0.0,2,0
510,91.06570512820512,ALIE,CClip,0.0,2,0
540,90.90544871794872,ALIE,CClip,0.0,2,0
570,90.78525641025641,ALIE,CClip,0.0,2,0
600,91.53645833333333,ALIE,CClip,0.0,2,0
30,80.3886217948718,BF,CClip,0.9,2,0
60,89.94391025641026,BF,CClip,0.9,2,0
90,92.32772435897436,BF,CClip,0.9,2,0
120,93.10897435897436,BF,CClip,0.9,2,0
150,93.78004807692308,BF,CClip,0.9,2,0
180,94.64142628205128,BF,CClip,0.9,2,0
210,94.62139423076923,BF,CClip,0.9,2,0
240,95.12219551282051,BF,CClip,0.9,2,0
270,95.86338141025641,BF,CClip,0.9,2,0
300,96.29407051282051,BF,CClip,0.9,2,0
330,96.50440705128206,BF,CClip,0.9,2,0
360,96.67467948717949,BF,CClip,0.9,2,0
390,97.08533653846153,BF,CClip,0.9,2,0
420,97.09535256410257,BF,CClip,0.9,2,0
450,97.25560897435898,BF,CClip,0.9,2,0
480,97.36578525641026,BF,CClip,0.9,2,0
510,97.54607371794872,BF,CClip,0.9,2,0
540,97.41586538461539,BF,CClip,0.9,2,0
570,97.75641025641026,BF,CClip,0.9,2,0
600,97.7363782051282,BF,CClip,0.9,2,0
30,84.86578525641026,LF,CClip,0.9,2,0
60,91.10576923076923,LF,CClip,0.9,2,0
90,92.76842948717949,LF,CClip,0.9,2,0
120,93.8701923076923,LF,CClip,0.9,2,0
150,94.37099358974359,LF,CClip,0.9,2,0
180,94.73157051282051,LF,CClip,0.9,2,0
210,95.32251602564102,LF,CClip,0.9,2,0
240,95.6630608974359,LF,CClip,0.9,2,0
270,96.00360576923077,LF,CClip,0.9,2,0
300,96.18389423076923,LF,CClip,0.9,2,0
330,96.67467948717949,LF,CClip,0.9,2,0
360,96.68469551282051,LF,CClip,0.9,2,0
390,96.98517628205128,LF,CClip,0.9,2,0
420,97.02524038461539,LF,CClip,0.9,2,0
450,97.29567307692308,LF,CClip,0.9,2,0
480,97.46594551282051,LF,CClip,0.9,2,0
510,97.54607371794872,LF,CClip,0.9,2,0
540,97.64623397435898,LF,CClip,0.9,2,0
570,97.79647435897436,LF,CClip,0.9,2,0
600,97.82652243589743,LF,CClip,0.9,2,0
30,80.60897435897436,mimic,CClip,0.9,2,0
60,90.6650641025641,mimic,CClip,0.9,2,0
90,92.51802884615384,mimic,CClip,0.9,2,0
120,93.41947115384616,mimic,CClip,0.9,2,0
150,94.0604967948718,mimic,CClip,0.9,2,0
180,94.62139423076923,mimic,CClip,0.9,2,0
210,94.86177884615384,mimic,CClip,0.9,2,0
240,95.32251602564102,mimic,CClip,0.9,2,0
270,95.79326923076923,mimic,CClip,0.9,2,0
300,96.20392628205128,mimic,CClip,0.9,2,0
330,96.53445512820512,mimic,CClip,0.9,2,0
360,96.6045673076923,mimic,CClip,0.9,2,0
390,97.01522435897436,mimic,CClip,0.9,2,0
420,97.1454326923077,mimic,CClip,0.9,2,0
450,97.24559294871794,mimic,CClip,0.9,2,0
480,97.46594551282051,mimic,CClip,0.9,2,0
510,97.65625,mimic,CClip,0.9,2,0
540,97.51602564102564,mimic,CClip,0.9,2,0
570,97.6963141025641,mimic,CClip,0.9,2,0
600,97.64623397435898,mimic,CClip,0.9,2,0
30,83.53365384615384,IPM,CClip,0.9,2,0
60,90.94551282051282,IPM,CClip,0.9,2,0
90,92.68830128205128,IPM,CClip,0.9,2,0
120,93.33934294871794,IPM,CClip,0.9,2,0
150,94.16065705128206,IPM,CClip,0.9,2,0
180,94.79166666666667,IPM,CClip,0.9,2,0
210,95.45272435897436,IPM,CClip,0.9,2,0
240,95.5829326923077,IPM,CClip,0.9,2,0
270,96.00360576923077,IPM,CClip,0.9,2,0
300,96.11378205128206,IPM,CClip,0.9,2,0
330,96.59455128205128,IPM,CClip,0.9,2,0
360,96.32411858974359,IPM,CClip,0.9,2,0
390,96.97516025641026,IPM,CClip,0.9,2,0
420,97.09535256410257,IPM,CClip,0.9,2,0
450,97.19551282051282,IPM,CClip,0.9,2,0
480,97.35576923076923,IPM,CClip,0.9,2,0
510,97.59615384615384,IPM,CClip,0.9,2,0
540,97.46594551282051,IPM,CClip,0.9,2,0
570,97.63621794871794,IPM,CClip,0.9,2,0
600,97.72636217948718,IPM,CClip,0.9,2,0
30,86.92908653846153,ALIE,CClip,0.9,2,0
60,90.71514423076923,ALIE,CClip,0.9,2,0
90,92.55809294871794,ALIE,CClip,0.9,2,0
120,94.12059294871794,ALIE,CClip,0.9,2,0
150,94.921875,ALIE,CClip,0.9,2,0
180,95.57291666666667,ALIE,CClip,0.9,2,0
210,96.18389423076923,ALIE,CClip,0.9,2,0
240,96.94511217948718,ALIE,CClip,0.9,2,0
270,96.96514423076923,ALIE,CClip,0.9,2,0
300,97.19551282051282,ALIE,CClip,0.9,2,0
330,97.64623397435898,ALIE,CClip,0.9,2,0
360,97.41586538461539,ALIE,CClip,0.9,2,0
390,97.13541666666667,ALIE,CClip,0.9,2,0
420,97.74639423076923,ALIE,CClip,0.9,2,0
450,97.59615384615384,ALIE,CClip,0.9,2,0
480,97.9266826923077,ALIE,CClip,0.9,2,0
510,97.9667467948718,ALIE,CClip,0.9,2,0
540,97.85657051282051,ALIE,CClip,0.9,2,0
570,97.68629807692308,ALIE,CClip,0.9,2,0
600,98.10697115384616,ALIE,CClip,0.9,2,0
30,57.421875,BF,CClip,0.0,2,2
60,69.38100961538461,BF,CClip,0.0,2,2
90,77.62419871794872,BF,CClip,0.0,2,2
120,82.17147435897436,BF,CClip,0.0,2,2
150,85.52684294871794,BF,CClip,0.0,2,2
180,87.12940705128206,BF,CClip,0.0,2,2
210,88.17107371794872,BF,CClip,0.0,2,2
240,89.1025641025641,BF,CClip,0.0,2,2
270,89.4130608974359,BF,CClip,0.0,2,2
300,90.04407051282051,BF,CClip,0.0,2,2
330,90.1141826923077,BF,CClip,0.0,2,2
360,90.3545673076923,BF,CClip,0.0,2,2
390,90.60496794871794,BF,CClip,0.0,2,2
420,90.8954326923077,BF,CClip,0.0,2,2
450,91.30608974358974,BF,CClip,0.0,2,2
480,91.20592948717949,BF,CClip,0.0,2,2
510,91.42628205128206,BF,CClip,0.0,2,2
540,91.55649038461539,BF,CClip,0.0,2,2
570,91.5264423076923,BF,CClip,0.0,2,2
600,91.796875,BF,CClip,0.0,2,2
30,62.65024038461539,LF,CClip,0.0,2,2
60,72.63621794871794,LF,CClip,0.0,2,2
90,81.21995192307692,LF,CClip,0.0,2,2
120,82.95272435897436,LF,CClip,0.0,2,2
150,84.97596153846153,LF,CClip,0.0,2,2
180,85.43669871794872,LF,CClip,0.0,2,2
210,86.11778846153847,LF,CClip,0.0,2,2
240,87.08934294871794,LF,CClip,0.0,2,2
270,87.78044871794872,LF,CClip,0.0,2,2
300,88.34134615384616,LF,CClip,0.0,2,2
330,89.01241987179488,LF,CClip,0.0,2,2
360,89.89383012820512,LF,CClip,0.0,2,2
390,90.03405448717949,LF,CClip,0.0,2,2
420,90.55488782051282,LF,CClip,0.0,2,2
450,91.0957532051282,LF,CClip,0.0,2,2
480,91.26602564102564,LF,CClip,0.0,2,2
510,91.796875,LF,CClip,0.0,2,2
540,92.03725961538461,LF,CClip,0.0,2,2
570,91.89703525641026,LF,CClip,0.0,2,2
600,92.63822115384616,LF,CClip,0.0,2,2
30,38.381410256410255,mimic,CClip,0.0,2,2
60,74.26883012820512,mimic,CClip,0.0,2,2
90,82.18149038461539,mimic,CClip,0.0,2,2
120,86.58854166666667,mimic,CClip,0.0,2,2
150,88.25120192307692,mimic,CClip,0.0,2,2
180,89.19270833333333,mimic,CClip,0.0,2,2
210,88.91225961538461,mimic,CClip,0.0,2,2
240,90.10416666666667,mimic,CClip,0.0,2,2
270,90.67508012820512,mimic,CClip,0.0,2,2
300,90.88541666666667,mimic,CClip,0.0,2,2
330,91.08573717948718,mimic,CClip,0.0,2,2
360,91.26602564102564,mimic,CClip,0.0,2,2
390,91.46634615384616,mimic,CClip,0.0,2,2
420,91.82692307692308,mimic,CClip,0.0,2,2
450,91.8369391025641,mimic,CClip,0.0,2,2
480,92.09735576923077,mimic,CClip,0.0,2,2
510,92.02724358974359,mimic,CClip,0.0,2,2
540,92.35777243589743,mimic,CClip,0.0,2,2
570,92.43790064102564,mimic,CClip,0.0,2,2
600,92.67828525641026,mimic,CClip,0.0,2,2
30,64.03245192307692,IPM,CClip,0.0,2,2
60,75.61097756410257,IPM,CClip,0.0,2,2
90,82.51201923076923,IPM,CClip,0.0,2,2
120,85.63701923076923,IPM,CClip,0.0,2,2
150,88.05088141025641,IPM,CClip,0.0,2,2
180,89.24278846153847,IPM,CClip,0.0,2,2
210,89.44310897435898,IPM,CClip,0.0,2,2
240,90.14423076923077,IPM,CClip,0.0,2,2
270,90.60496794871794,IPM,CClip,0.0,2,2
300,90.82532051282051,IPM,CClip,0.0,2,2
330,91.24599358974359,IPM,CClip,0.0,2,2
360,91.35616987179488,IPM,CClip,0.0,2,2
390,91.56650641025641,IPM,CClip,0.0,2,2
420,91.70673076923077,IPM,CClip,0.0,2,2
450,92.00721153846153,IPM,CClip,0.0,2,2
480,92.04727564102564,IPM,CClip,0.0,2,2
510,92.42788461538461,IPM,CClip,0.0,2,2
540,92.43790064102564,IPM,CClip,0.0,2,2
570,92.47796474358974,IPM,CClip,0.0,2,2
600,92.70833333333333,IPM,CClip,0.0,2,2
30,67.25761217948718,ALIE,CClip,0.0,2,2
60,80.86939102564102,ALIE,CClip,0.0,2,2
90,86.06770833333333,ALIE,CClip,0.0,2,2
120,87.96073717948718,ALIE,CClip,0.0,2,2
150,89.03245192307692,ALIE,CClip,0.0,2,2
180,89.52323717948718,ALIE,CClip,0.0,2,2
210,89.04246794871794,ALIE,CClip,0.0,2,2
240,90.28445512820512,ALIE,CClip,0.0,2,2
270,90.34455128205128,ALIE,CClip,0.0,2,2
300,90.3545673076923,ALIE,CClip,0.0,2,2
330,89.97395833333333,ALIE,CClip,0.0,2,2
360,90.41466346153847,ALIE,CClip,0.0,2,2
390,90.85536858974359,ALIE,CClip,0.0,2,2
420,89.74358974358974,ALIE,CClip,0.0,2,2
450,90.7451923076923,ALIE,CClip,0.0,2,2
480,91.21594551282051,ALIE,CClip,0.0,2,2
510,91.41626602564102,ALIE,CClip,0.0,2,2
540,91.43629807692308,ALIE,CClip,0.0,2,2
570,91.29607371794872,ALIE,CClip,0.0,2,2
